distancia_ejes_mm,holgura_guia_mm,masa_cuerpo_g,cumple,num_fallos
189.9337,0.5293,50.0554,1,0
189.9335,0.5381,50.545,1,0
190.0171,0.3624,51.019,1,0
190.0947,0.4076,50.1963,1,0
190.1354,0.4708,51.472,1,0
189.8549,0.4703,51.5802,1,0
189.9446,0.3508,51.6931,1,0
190.1894,0.481,51.3162,1,0
190.1106,0.4607,51.434,1,0
190.0037,0.4126,50.4258,1,0
189.9019,0.3479,51.9963,1,0
189.6974,0.4805,51.2267,1,0
189.9539,0.4733,50.9495,1,0
190.0759,0.5028,51.4028,1,0
189.9211,0.3693,52.0724,1,0
190.1098,0.585,52.3933,1,0
189.9696,0.3324,51.2243,1,0
190.1852,0.4158,51.223,1,0
189.975,0.4675,51.3539,1,0
189.9878,0.4608,50.5281,1,0
190.2673,0.3442,49.8234,0,1
190.0349,0.3916,49.949,0,1
189.9777,0.4249,51.0494,1,0
189.7798,0.3382,51.1078,1,0
189.9725,0.324,51.0863,1,0
190.0956,0.523,51.2006,1,0
189.8997,0.5405,51.9501,1,0
189.5963,0.425,51.6282,1,0
189.9109,0.3317,51.3068,1,0
190.164,0.4959,50.5001,1,0
189.9184,0.4714,50.1787,1,0
189.9397,0.4817,51.1147,1,0
189.9858,0.3292,51.1603,1,0
189.7681,0.2985,51.3431,1,0
190.2401,0.5512,52.3777,1,0
189.67,0.434,51.9331,1,0
190.1968,0.404,50.8533,1,0
190.1923,0.4312,50.5153,1,0
190.0659,0.4308,50.5318,1,0
189.7818,0.3681,51.5752,1,0
190.079,0.4739,51.5297,1,0
189.9959,0.5759,50.8183,1,0
189.8574,0.4444,52.3539,1,0
190.1883,0.3584,51.7679,1,0
189.8599,0.5197,51.2041,1,0
190.2032,0.4757,50.5394,1,0
189.8828,0.3988,50.7448,1,0
189.8563,0.3836,51.4167,1,0
189.5771,0.4153,51.3254,1,0
190.0434,0.2295,50.8618,1,0
190.1832,0.35,50.736,1,0
190.0145,0.4118,50.8754,1,0
190.0991,0.5531,51.1406,1,0
190.1128,0.5744,51.5317,1,0
189.7034,0.5459,52.8392,1,0
189.9696,0.3362,50.5534,1,0
189.9026,0.3285,50.8736,1,0
190.1209,0.4328,50.9017,1,0
189.8073,0.3619,51.3132,1,0
190.033,0.5999,50.728,1,0
190.1722,0.4402,51.6393,1,0
189.9575,0.5106,51.5648,1,0
190.0661,0.4261,52.0008,1,0
189.8294,0.4357,50.8649,1,0
190.0596,0.4236,51.5984,1,0
190.1488,0.4807,50.5346,1,0
190.2119,0.4985,50.825,1,0
189.7885,0.3151,51.0601,1,0
189.9169,0.5052,51.2125,1,0
190.1472,0.4392,51.2214,1,0
190.1484,0.5889,51.8822,1,0
189.9579,0.4671,50.9417,1,0
190.0436,0.4533,51.5042,1,0
190.0598,0.3984,51.0082,1,0
189.915,0.3788,51.648,1,0
190.1795,0.4242,50.7818,1,0
189.8874,0.5172,51.834,1,0
189.9558,0.4727,51.355,1,0
190.1844,0.4319,51.0029,1,0
189.8553,0.3667,50.793,1,0
190.1502,0.5357,51.0681,1,0
189.7352,0.5224,50.8901,1,0
189.9878,0.4606,50.8357,1,0
189.8658,0.4471,51.5279,1,0
189.6698,0.3636,50.9233,1,0
190.0862,0.2422,50.0386,1,0
190.0898,0.2902,50.6895,1,0
190.0189,0.4775,51.517,1,0
190.0454,0.4601,51.6445,1,0
190.0056,0.443,50.9361,1,0
189.9569,0.503,51.4246,1,0
189.8725,0.3666,51.2869,1,0
190.2412,0.5381,50.8868,1,0
190.3691,0.5124,51.7077,1,0
190.0718,0.3981,51.1242,1,0
189.9572,0.471,51.0704,1,0
189.653,0.4494,51.1523,1,0
189.7904,0.3486,51.3365,1,0
190.0139,0.3534,50.6474,1,0
190.1855,0.3862,51.227,1,0
190.0824,0.4698,50.2452,1,0
190.0694,0.4791,50.163,1,0
189.9708,0.372,51.4032,1,0
190.0668,0.4598,50.8173,1,0
190.2682,0.4755,51.0998,1,0
190.2669,0.5501,51.8442,1,0
189.9058,0.4126,51.5693,1,0
189.9771,0.4097,52.3195,1,0
189.7574,0.4024,50.4203,1,0
190.0917,0.399,51.7714,1,0
189.8575,0.3998,50.9239,1,0
190.0667,0.4396,51.7237,1,0
190.0259,0.5307,51.3273,1,0
190.2898,0.4211,50.5778,1,0
190.1679,0.489,51.453,1,0
189.927,0.3431,50.9408,1,0
189.9831,0.5559,51.6643,1,0
189.755,0.4097,50.7722,1,0
190.1749,0.4573,52.0092,1,0
189.9391,0.4881,50.6016,1,0
189.9087,0.4409,51.5821,1,0
189.8909,0.5236,51.6959,1,0
190.0126,0.5252,51.6074,1,0
190.0248,0.4086,51.298,1,0
189.8909,0.4841,51.8974,1,0
189.9378,0.3828,50.3406,1,0
190.0493,0.4361,51.0534,1,0
190.0959,0.3734,51.9709,1,0
189.8599,0.5047,50.6508,1,0
190.148,0.446,51.4173,1,0
190.0717,0.5475,50.975,1,0
189.945,0.3554,51.6882,1,0
190.1036,0.4585,50.8693,1,0
189.6545,0.5647,51.8466,1,0
189.8422,0.5195,51.3747,1,0
190.0489,0.5203,51.8589,1,0
189.8256,0.483,50.6186,1,0
189.7749,0.5698,51.5368,1,0
189.7488,0.4235,50.5721,1,0
189.8823,0.3561,51.4888,1,0
190.1391,0.4961,51.6722,1,0
190.1505,0.5301,50.8379,1,0
190.0518,0.5214,51.2929,1,0
190.3195,0.4899,51.5841,1,0
189.9845,0.4672,51.5335,1,0
189.6817,0.4846,51.0525,1,0
189.9106,0.3526,51.3644,1,0
190.1353,0.4929,51.9929,1,0
189.9303,0.504,51.2019,1,0
189.9976,0.4717,50.3024,1,0
189.9984,0.4985,50.7839,1,0
190.0981,0.4825,51.3751,1,0
189.9836,0.4218,51.4197,1,0
189.6867,0.4052,51.4981,1,0
189.85,0.3659,51.4533,1,0
190.078,0.499,51.937,1,0
189.8923,0.4618,50.7383,1,0
189.8982,0.4258,50.7476,1,0
189.8901,0.5129,51.2235,1,0
190.0636,0.482,51.2518,1,0
190.587,0.498,50.9174,1,0
190.06,0.3352,50.9855,1,0
189.9862,0.4883,51.7007,1,0
190.2127,0.5208,50.7202,1,0
189.9849,0.4404,51.3522,1,0
189.92,0.4141,51.1055,1,0
190.1274,0.4842,51.5331,1,0
190.1316,0.3663,50.874,1,0
189.8151,0.4833,51.5064,1,0
189.9511,0.5467,51.1603,1,0
190.059,0.5472,51.812,1,0
189.5899,0.4037,51.646,1,0
190.0412,0.5531,50.921,1,0
190.304,0.4825,50.8889,1,0
190.035,0.3,51.0043,1,0
190.1001,0.3793,51.2096,1,0
189.8036,0.5049,52.0756,1,0
189.767,0.4017,50.6401,1,0
189.888,0.3149,52.1527,1,0
189.8739,0.5234,51.0857,1,0
190.1841,0.4437,51.0643,1,0
189.984,0.6455,51.6531,1,0
190.0081,0.3223,51.6282,1,0
190.1998,0.3685,51.1987,1,0
189.9162,0.6012,50.9644,1,0
189.9575,0.5346,51.2845,1,0
190.0144,0.3177,51.3175,1,0
190.0472,0.4868,50.9413,1,0
189.7946,0.5025,50.8333,1,0
190.1354,0.5471,50.7107,1,0
190.0841,0.3747,51.1955,1,0
189.7511,0.3741,51.4912,1,0
190.0305,0.4703,50.601,1,0
189.9182,0.5456,51.486,1,0
189.9055,0.5256,51.3571,1,0
190.358,0.3334,51.2542,1,0
190.2379,0.3829,50.7539,1,0
190.1037,0.4963,51.7324,1,0
190.1216,0.5111,50.6518,1,0
190.1916,0.5042,49.9086,0,1
189.9444,0.3689,51.5026,1,0
189.9689,0.498,50.9603,1,0
190.1695,0.3917,51.9372,1,0
190.2204,0.5218,51.2812,1,0
190.0278,0.439,51.0907,1,0
189.8673,0.3845,50.6751,1,0
190.159,0.3752,51.9397,1,0
190.1546,0.4364,51.145,1,0
189.9364,0.3734,51.2773,1,0
190.0023,0.4797,51.3723,1,0
190.0351,0.4952,50.4867,1,0
189.9291,0.406,50.6734,1,0
189.661,0.3817,51.1355,1,0
190.4447,0.361,51.7101,1,0
189.8796,0.405,50.7492,1,0
189.7693,0.3656,52.3738,1,0
190.1468,0.3873,51.9808,1,0
190.154,0.4268,51.2473,1,0
190.126,0.3056,50.8177,1,0
189.9115,0.3313,50.4169,1,0
189.8282,0.4547,50.8693,1,0
190.0558,0.4141,51.7206,1,0
190.2962,0.4207,49.9666,0,1
189.7209,0.4644,52.1114,1,0
189.8865,0.5167,51.1783,1,0
190.1637,0.5079,51.7636,1,0
190.0927,0.4705,50.828,1,0
189.902,0.471,51.5607,1,0
189.8377,0.4755,50.4985,1,0
190.0679,0.409,50.472,1,0
189.6785,0.3914,51.0004,1,0
189.8547,0.4314,51.0452,1,0
189.78,0.4403,50.7438,1,0
189.9843,0.3213,51.2078,1,0
189.9551,0.3393,50.5514,1,0
189.8622,0.5027,51.6867,1,0
189.9089,0.4708,50.9479,1,0
189.8567,0.4567,51.1569,1,0
189.7326,0.4117,50.9008,1,0
190.1437,0.3643,50.9184,1,0
189.8327,0.4302,49.9839,0,1
190.0202,0.5317,51.086,1,0
189.9829,0.411,50.9518,1,0
190.3043,0.5114,50.3726,1,0
189.8628,0.5139,51.471,1,0
189.8691,0.4895,52.0157,1,0
190.0129,0.5288,50.453,1,0
190.0159,0.4638,50.8906,1,0
190.16,0.5282,51.5039,1,0
190.0757,0.4804,50.8383,1,0
190.0625,0.4136,51.8168,1,0
189.8787,0.5661,51.4291,1,0
190.1046,0.4378,51.6692,1,0
190.0958,0.5354,50.9712,1,0
189.8935,0.4005,50.9833,1,0
189.9972,0.4151,50.8643,1,0
190.3767,0.4537,51.0637,1,0
190.2216,0.3053,50.4014,1,0
190.0554,0.4409,50.5308,1,0
189.8964,0.4687,51.2093,1,0
189.8024,0.5849,51.1078,1,0
190.0994,0.4244,50.7944,1,0
190.098,0.3878,51.1796,1,0
189.9973,0.4801,51.1188,1,0
189.8262,0.4897,51.2488,1,0
190.1345,0.4191,51.6783,1,0
189.8965,0.3962,51.484,1,0
190.1561,0.5818,50.7872,1,0
190.0435,0.2952,51.3664,1,0
189.9503,0.4776,51.2816,1,0
190.0156,0.4023,51.1986,1,0
189.9126,0.4337,50.6854,1,0
190.2062,0.4742,51.2436,1,0
189.8158,0.4172,51.1056,1,0
189.9934,0.2807,51.6326,1,0
189.9714,0.4965,51.7028,1,0
190.1997,0.5296,50.9999,1,0
189.9028,0.3465,50.5746,1,0
190.114,0.4869,51.4858,1,0
190.1565,0.5198,50.6486,1,0
189.939,0.3926,51.7575,1,0
190.0937,0.4555,50.8308,1,0
189.8144,0.3979,51.21,1,0
190.0269,0.3435,51.9386,1,0
190.1535,0.6688,51.3093,1,0
189.9563,0.5455,50.5137,1,0
190.0621,0.4474,51.1373,1,0
189.9542,0.4126,51.564,1,0
189.9438,0.5067,51.1574,1,0
190.3239,0.4256,50.2204,1,0
189.9031,0.4135,50.7667,1,0
189.7804,0.4979,51.0971,1,0
190.2464,0.4212,51.5097,1,0
189.9386,0.389,51.3355,1,0
189.7773,0.4703,51.1927,1,0
189.8704,0.5506,51.0686,1,0
190.1929,0.518,50.599,1,0
190.0643,0.4306,50.6724,1,0
190.0158,0.455,51.8932,1,0
189.9044,0.4383,50.2207,1,0
189.9034,0.4893,50.0977,1,0
190.247,0.461,51.4552,1,0
190.0496,0.3713,50.5755,1,0
189.9466,0.5949,51.9064,1,0
190.1461,0.452,51.2924,1,0
189.7441,0.3264,51.0229,1,0
189.8297,0.4538,49.9127,0,1
190.1142,0.3369,51.3098,1,0
190.3002,0.4599,51.4099,1,0
189.6725,0.3364,50.7459,1,0
189.8708,0.4243,52.1017,1,0
189.9861,0.4993,51.0633,1,0
189.9595,0.5246,51.1391,1,0
190.2112,0.4165,51.7201,1,0
189.9168,0.3944,50.4301,1,0
189.8436,0.3989,51.0872,1,0
189.8999,0.3517,49.9566,0,1
189.705,0.5404,51.705,1,0
189.8538,0.503,51.6295,1,0
189.7972,0.4153,50.2076,1,0
189.8248,0.3854,51.5837,1,0
190.1619,0.3651,51.143,1,0
190.0592,0.4062,50.2798,1,0
189.8691,0.392,50.9282,1,0
189.8661,0.4973,51.2339,1,0
189.942,0.4395,51.2858,1,0
189.9548,0.3775,51.1803,1,0
190.0626,0.2964,51.398,1,0
190.0264,0.3498,50.2014,1,0
190.1889,0.422,50.8755,1,0
189.8191,0.44,51.7359,1,0
189.9105,0.4738,51.192,1,0
190.0184,0.4499,50.9825,1,0
190.1534,0.4288,51.1441,1,0
190.2241,0.3663,51.3714,1,0
189.8393,0.4462,51.4352,1,0
190.0074,0.3677,51.0958,1,0
189.7052,0.4367,51.0023,1,0
190.1203,0.4846,51.2121,1,0
189.7781,0.3457,50.4644,1,0
189.9237,0.3915,50.8851,1,0
190.2158,0.3739,50.7024,1,0
190.2579,0.5687,50.4543,1,0
190.0319,0.3636,51.168,1,0
189.7457,0.486,51.4124,1,0
189.9201,0.4769,51.1762,1,0
190.0018,0.4697,50.3711,1,0
190.1231,0.3765,51.6146,1,0
189.8429,0.3631,50.8763,1,0
189.9958,0.5244,50.4501,1,0
189.9526,0.4259,52.1346,1,0
190.1769,0.4595,51.5913,1,0
189.9273,0.4376,52.1782,1,0
189.976,0.529,51.6404,1,0
189.979,0.4174,51.9259,1,0
189.9425,0.3584,51.293,1,0
189.973,0.4714,50.8131,1,0
190.087,0.4539,51.138,1,0
190.0374,0.5439,51.4975,1,0
189.9408,0.3928,51.0869,1,0
190.0834,0.5431,51.2989,1,0
189.6763,0.5386,50.3428,1,0
189.9089,0.465,51.9115,1,0
190.1782,0.3314,51.1906,1,0
189.955,0.5402,50.9328,1,0
189.9776,0.496,51.0948,1,0
190.2457,0.5762,51.2517,1,0
189.944,0.3711,51.4391,1,0
190.2275,0.4332,52.1305,1,0
189.8567,0.4007,51.6763,1,0
189.9064,0.5513,51.4281,1,0
189.9127,0.5011,51.3982,1,0
189.9751,0.4809,51.7163,1,0
190.4436,0.3479,50.8729,1,0
190.065,0.5193,50.823,1,0
189.9568,0.4143,50.4882,1,0
189.9529,0.4822,50.4883,1,0
190.1487,0.3819,51.1658,1,0
189.7913,0.4312,51.7727,1,0
190.2111,0.5661,50.84,1,0
189.9094,0.4076,51.1463,1,0
189.7107,0.3735,51.0059,1,0
189.8909,0.4119,51.8341,1,0
190.1995,0.5205,50.7111,1,0
189.7228,0.4664,51.1687,1,0
189.8632,0.4125,50.8338,1,0
190.0259,0.4602,49.87,0,1
190.0567,0.4034,50.803,1,0
189.8542,0.4843,50.6288,1,0
190.0721,0.4238,51.5086,1,0
190.168,0.5217,50.7988,1,0
189.836,0.4802,51.4348,1,0
190.0795,0.4209,51.5937,1,0
189.9996,0.4121,51.7169,1,0
189.98,0.3724,50.7363,1,0
189.8737,0.617,50.1037,1,0
190.4047,0.445,51.8765,1,0
189.9226,0.4774,51.1829,1,0
189.8956,0.3424,51.0934,1,0
189.9308,0.4679,52.0117,1,0
189.9182,0.4496,51.166,1,0
189.916,0.4877,52.6634,1,0
190.1033,0.4347,51.6461,1,0
189.9251,0.5139,50.9854,1,0
189.8364,0.4553,50.6239,1,0
190.0937,0.3293,51.4227,1,0
189.8604,0.4777,51.8976,1,0
189.7494,0.3926,51.1737,1,0
190.2974,0.5609,51.3052,1,0
190.0294,0.4105,50.9986,1,0
190.2307,0.5139,50.4589,1,0
190.0892,0.4337,51.2154,1,0
190.0938,0.4031,50.3708,1,0
189.906,0.4983,50.8591,1,0
190.1223,0.3995,52.0535,1,0
189.9095,0.3751,50.6783,1,0
190.0232,0.5251,50.8456,1,0
190.09,0.5797,51.0607,1,0
190.0603,0.5781,50.6101,1,0
190.1047,0.4692,51.6985,1,0
190.2679,0.4495,51.5778,1,0
189.6777,0.508,50.989,1,0
190.1096,0.4996,51.6712,1,0
189.9025,0.3629,51.6519,1,0
189.9606,0.5233,51.0494,1,0
189.8797,0.3655,51.3523,1,0
189.986,0.4877,50.3916,1,0
189.828,0.4148,52.032,1,0
190.1789,0.4711,50.9911,1,0
189.64,0.4781,50.839,1,0
189.9414,0.4401,51.1203,1,0
189.8515,0.4286,50.1959,1,0
189.7816,0.6287,51.3285,1,0
189.887,0.5221,51.4734,1,0
189.7806,0.4333,51.6471,1,0
189.9928,0.5636,51.3255,1,0
189.6595,0.398,51.3192,1,0
189.8777,0.51,50.8059,1,0
190.0629,0.4839,51.0003,1,0
190.0663,0.5127,51.4167,1,0
189.4431,0.3946,51.7169,1,0
190.0561,0.4879,51.6442,1,0
190.1533,0.4597,51.2322,1,0
189.9707,0.5037,51.3615,1,0
190.0457,0.4828,51.1486,1,0
190.205,0.4653,51.6158,1,0
190.0733,0.4223,51.8034,1,0
189.9201,0.3628,51.4157,1,0
189.8907,0.4288,50.9944,1,0
189.9529,0.4553,50.746,1,0
190.0379,0.4576,51.264,1,0
189.8689,0.4634,51.6113,1,0
189.8004,0.4158,50.2533,1,0
190.0925,0.4367,50.8354,1,0
190.1082,0.557,51.2751,1,0
190.1745,0.5198,51.6583,1,0
190.1119,0.4495,51.2245,1,0
189.9989,0.4879,51.6551,1,0
190.1166,0.4664,50.6889,1,0
190.023,0.4985,50.8919,1,0
189.737,0.4707,50.7096,1,0
189.8845,0.4972,51.5362,1,0
190.2022,0.5715,52.1242,1,0
190.038,0.3963,51.7269,1,0
189.8529,0.5652,51.4742,1,0
190.0588,0.58,50.4252,1,0
189.9016,0.3618,51.5936,1,0
190.0246,0.3954,51.3732,1,0
189.925,0.5304,51.7042,1,0
190.032,0.4456,51.5797,1,0
189.9564,0.401,50.7223,1,0
189.9068,0.5042,51.4017,1,0
190.0187,0.5272,51.3334,1,0
189.9399,0.4357,50.5478,1,0
189.5535,0.3313,51.3907,1,0
189.6826,0.5556,50.2988,1,0
190.1309,0.4228,51.8651,1,0
189.8857,0.4672,51.2267,1,0
189.9751,0.4325,51.4439,1,0
190.1534,0.4884,50.7387,1,0
190.1393,0.5152,50.5276,1,0
189.9934,0.383,51.7237,1,0
189.7055,0.5098,51.1231,1,0
189.8694,0.3559,51.3178,1,0
190.178,0.5166,50.6041,1,0
190.2713,0.3857,51.03,1,0
189.9153,0.4309,51.9573,1,0
189.9807,0.3629,50.7305,1,0
190.0942,0.3835,51.1389,1,0
190.278,0.5007,52.3642,1,0
189.9896,0.4779,50.7223,1,0
189.9706,0.503,51.6372,1,0
190.1749,0.4978,50.9242,1,0
189.9056,0.3879,51.3362,1,0
189.824,0.5003,51.5564,1,0
190.3363,0.445,50.5402,1,0
189.8546,0.3694,51.005,1,0
189.9811,0.5211,50.996,1,0
189.8918,0.5177,51.0545,1,0
190.0325,0.4708,50.916,1,0
190.2548,0.5571,50.9711,1,0
190.0963,0.4083,51.4859,1,0
189.9168,0.3665,51.828,1,0
189.9613,0.4241,51.1402,1,0
190.095,0.4431,50.4556,1,0
189.8925,0.4604,52.1334,1,0
190.0943,0.4455,50.978,1,0
189.9801,0.4106,51.3228,1,0
190.1202,0.5384,51.428,1,0
189.9766,0.3931,50.8187,1,0
190.0382,0.4863,51.6714,1,0
189.7302,0.4104,50.9264,1,0
190.1202,0.4244,50.9291,1,0
190.0191,0.4635,50.5444,1,0
190.0864,0.4142,50.9612,1,0
189.8546,0.4786,52.1771,1,0
190.128,0.4289,51.8663,1,0
189.9393,0.3123,51.2179,1,0
190.3126,0.4562,51.4926,1,0
189.7975,0.4505,51.3407,1,0
190.2182,0.3394,50.8582,1,0
190.0265,0.4658,50.6003,1,0
190.105,0.5245,51.4679,1,0
189.9562,0.4853,50.205,1,0
190.0203,0.4684,52.3361,1,0
190.3168,0.4079,50.9441,1,0
189.6236,0.5267,51.2791,1,0
189.9612,0.3557,51.2922,1,0
189.9973,0.5383,50.9327,1,0
189.9441,0.4596,50.6124,1,0
190.2669,0.3328,51.9417,1,0
190.0155,0.4039,51.0187,1,0
190.0215,0.4376,50.8436,1,0
190.0651,0.4053,51.3345,1,0
190.1759,0.4433,50.6846,1,0
189.6261,0.609,50.962,1,0
190.302,0.3777,51.5508,1,0
189.9505,0.469,51.7297,1,0
189.921,0.4146,50.7082,1,0
190.1648,0.5314,51.3508,1,0
190.1589,0.3087,52.1566,1,0
190.1087,0.4934,51.1005,1,0
190.0801,0.6216,51.6984,1,0
189.8694,0.4708,50.4054,1,0
189.8793,0.4681,51.7307,1,0
190.0582,0.5284,50.8707,1,0
190.1056,0.4853,51.0921,1,0
190.0874,0.4049,50.0509,1,0
190.0188,0.4454,51.5929,1,0
190.0548,0.425,51.1824,1,0
190.1164,0.4083,50.6554,1,0
189.6525,0.4142,52.0893,1,0
189.7458,0.4773,51.3299,1,0
190.0233,0.5376,50.5955,1,0
189.9932,0.4275,50.8814,1,0
189.9058,0.4678,51.1187,1,0
190.0479,0.4878,50.9938,1,0
190.1427,0.4532,51.3427,1,0
190.0706,0.4407,51.3832,1,0
189.9248,0.4451,51.122,1,0
190.0918,0.5806,51.734,1,0
189.9535,0.5266,51.1427,1,0
189.7961,0.4544,50.9351,1,0
190.0493,0.5558,51.2095,1,0
190.077,0.4763,51.2836,1,0
190.0536,0.4473,51.0852,1,0
189.82,0.5017,51.3466,1,0
190.073,0.4231,51.7424,1,0
189.9406,0.4342,50.9805,1,0
189.8822,0.4717,51.019,1,0
189.9794,0.3695,51.2701,1,0
189.9793,0.483,51.2196,1,0
190.0874,0.3983,50.9656,1,0
189.8207,0.4614,51.1201,1,0
190.006,0.4556,52.3264,1,0
190.172,0.3474,51.2757,1,0
190.1013,0.5327,50.9799,1,0
190.1045,0.5703,50.6299,1,0
190.1134,0.3429,51.7463,1,0
190.0587,0.5452,51.1591,1,0
189.9674,0.5364,50.8641,1,0
190.0241,0.49,50.8761,1,0
189.8047,0.421,51.542,1,0
189.8921,0.3477,51.5921,1,0
190.014,0.405,50.7874,1,0
190.0927,0.3846,50.9476,1,0
189.7927,0.5118,51.6527,1,0
189.8774,0.4412,50.7446,1,0
189.9008,0.461,50.5938,1,0
189.9957,0.3386,50.3414,1,0
190.0768,0.5001,51.9862,1,0
190.0006,0.4879,51.7161,1,0
190.0771,0.4099,50.3885,1,0
190.0363,0.5599,50.3054,1,0
190.1322,0.5789,50.739,1,0
189.9278,0.4604,50.7248,1,0
190.2677,0.4659,50.6685,1,0
190.0929,0.561,50.2936,1,0
190.1131,0.4675,50.7871,1,0
190.2575,0.4398,51.5212,1,0
190.2595,0.4805,51.9298,1,0
189.7658,0.4167,51.0448,1,0
189.837,0.4745,51.3918,1,0
189.9909,0.4917,51.3154,1,0
190.1722,0.6555,51.3942,1,0
190.1622,0.3879,51.2829,1,0
190.0189,0.4322,51.6406,1,0
190.0838,0.5101,51.3174,1,0
189.8112,0.3066,51.5129,1,0
190.1032,0.4767,50.8107,1,0
190.0036,0.4298,51.0852,1,0
189.9061,0.5989,51.1528,1,0
189.9707,0.5887,50.6795,1,0
190.051,0.4134,50.9372,1,0
189.9623,0.3545,51.362,1,0
190.048,0.3492,50.4787,1,0
190.0693,0.455,52.0634,1,0
190.142,0.4673,50.8426,1,0
190.0711,0.4595,51.8154,1,0
189.6593,0.4465,51.0346,1,0
189.9763,0.4925,52.0276,1,0
190.197,0.5725,51.5738,1,0
189.9708,0.3876,50.8872,1,0
189.7706,0.5982,51.1786,1,0
189.8117,0.4729,49.9857,0,1
190.2788,0.3853,52.1194,1,0
189.9242,0.4598,51.0743,1,0
190.0738,0.4647,51.235,1,0
189.9939,0.4122,50.5067,1,0
190.0321,0.3065,51.0845,1,0
189.9439,0.4252,51.8104,1,0
189.9459,0.4242,50.5974,1,0
190.1835,0.3509,50.9475,1,0
190.2295,0.2986,52.2442,1,0
189.7205,0.5023,51.0598,1,0
189.8702,0.4752,51.7041,1,0
190.0631,0.3593,52.3364,1,0
190.2147,0.518,51.3609,1,0
189.8749,0.4664,51.1619,1,0
190.1607,0.5086,50.3607,1,0
190.1624,0.4411,51.205,1,0
189.9327,0.4744,50.9883,1,0
189.9324,0.481,50.8855,1,0
189.933,0.3134,51.7853,1,0
190.0421,0.5442,50.9981,1,0
189.9602,0.48,50.8134,1,0
189.8844,0.5456,51.1818,1,0
189.8462,0.3005,51.6939,1,0
189.9914,0.3708,51.5692,1,0
190.0776,0.4356,51.7645,1,0
189.7974,0.3713,51.1317,1,0
189.9654,0.4178,50.944,1,0
189.8025,0.3667,51.1865,1,0
189.838,0.375,50.2712,1,0
190.0011,0.5056,50.4774,1,0
190.1592,0.4717,51.195,1,0
189.8946,0.5416,50.8634,1,0
190.1203,0.513,50.7789,1,0
189.8351,0.413,51.0153,1,0
189.9002,0.5078,51.9565,1,0
190.1687,0.4594,50.7898,1,0
190.0251,0.4122,50.6634,1,0
189.8585,0.4235,52.1072,1,0
190.1045,0.3772,50.6597,1,0
189.8643,0.4508,50.2567,1,0
190.098,0.3552,51.9972,1,0
190.0036,0.3264,51.5252,1,0
189.9024,0.5459,51.4332,1,0
190.1315,0.4501,51.7799,1,0
189.9842,0.3896,50.3482,1,0
189.7861,0.4587,50.8097,1,0
190.077,0.4382,51.4709,1,0
190.1618,0.493,50.8059,1,0
190.1047,0.5125,51.6122,1,0
190.1065,0.3248,51.7783,1,0
189.9764,0.4033,51.1461,1,0
189.8701,0.4834,50.8649,1,0
189.8388,0.4135,50.937,1,0
189.7771,0.5034,50.4734,1,0
189.9415,0.489,51.8783,1,0
190.0192,0.3114,51.1597,1,0
189.855,0.4464,51.317,1,0
189.8932,0.4967,51.6609,1,0
189.8065,0.4002,50.7968,1,0
190.3218,0.4681,51.4422,1,0
190.3851,0.3925,51.1283,1,0
190.1486,0.4385,50.8765,1,0
190.0583,0.4038,51.2944,1,0
189.8369,0.4278,51.4243,1,0
190.0696,0.5767,51.5782,1,0
189.952,0.4785,50.7704,1,0
189.7659,0.5169,52.7128,1,0
190.1234,0.4973,51.7726,1,0
190.0159,0.4105,50.7366,1,0
190.0946,0.3403,51.4748,1,0
189.9054,0.5219,51.425,1,0
189.8407,0.5495,51.1426,1,0
189.891,0.4894,51.0341,1,0
189.9614,0.3676,51.9386,1,0
190.1651,0.4238,51.2079,1,0
189.9351,0.361,51.8263,1,0
189.9209,0.4026,51.6946,1,0
190.073,0.3517,50.9618,1,0
190.1827,0.5769,50.9314,1,0
189.8349,0.3487,50.6101,1,0
189.9296,0.4093,50.7452,1,0
190.0026,0.4996,50.8005,1,0
190.1802,0.4301,52.4422,1,0
189.9381,0.4322,50.4955,1,0
190.077,0.3972,51.169,1,0
190.0706,0.4276,51.5158,1,0
190.1644,0.4247,50.6217,1,0
189.9587,0.4217,51.3534,1,0
190.1272,0.4697,50.6872,1,0
190.1483,0.3533,51.7238,1,0
190.2136,0.599,50.6359,1,0
190.208,0.4351,51.0214,1,0
189.7149,0.3904,50.695,1,0
189.8625,0.5684,50.4954,1,0
190.2121,0.4185,51.4259,1,0
189.7878,0.3486,51.5634,1,0
190.2558,0.4094,51.2748,1,0
190.1917,0.3784,50.9245,1,0
189.996,0.4957,51.7885,1,0
189.6305,0.342,51.7242,1,0
190.0225,0.4018,52.0659,1,0
189.943,0.5119,50.6249,1,0
190.0286,0.5346,50.8874,1,0
189.9185,0.3399,50.9481,1,0
190.0479,0.5264,50.7986,1,0
189.9312,0.4965,50.4199,1,0
190.1965,0.4917,51.5499,1,0
189.8762,0.4664,51.0302,1,0
189.9255,0.5179,51.3249,1,0
189.7888,0.5446,52.0691,1,0
190.0981,0.4948,51.8293,1,0
190.1256,0.5271,51.2862,1,0
189.97,0.4105,50.8431,1,0
190.0863,0.4735,51.3878,1,0
190.2377,0.4308,50.7041,1,0
189.9038,0.4662,51.7054,1,0
189.9812,0.4184,50.5332,1,0
189.9394,0.4778,51.0912,1,0
190.0316,0.4742,51.3253,1,0
190.0525,0.4198,51.8678,1,0
189.9632,0.5163,51.8667,1,0
189.8053,0.4595,51.4481,1,0
